Model	Date	Time	WxFile	Long	Lat	JdStart	JdEnd	Month	Day	Year	dd	bales	TempIncr	PbwEggt	PbwLrDys	PbwAdDys	PbwL/Bol	FromDiap	ToDiap	PbwCldLx	Tddb10
CotsimGIS	26Jul13	7:28:04-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2084.txt	76.8750	19.8250	311	365	12	31	Avg	2578.4590	1.2308	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2814	
CotsimGIS	26Jul13	7:28:47-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2085.txt	77.1870	19.8250	311	365	12	31	Avg	2601.0328	1.2977	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2877	
CotsimGIS	26Jul13	7:28:59-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2086.txt	77.5000	19.8250	311	365	12	31	Avg	2608.8852	1.2079	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2903	
CotsimGIS	26Jul13	7:29:11-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2087.txt	77.8120	19.8250	311	365	12	31	Avg	2638.0328	1.1892	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.3615	
CotsimGIS	26Jul13	7:29:21-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2088.txt	78.1250	19.8250	311	365	12	31	Avg	2696.0656	1.1974	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.5497	
CotsimGIS	26Jul13	7:29:32-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2089.txt	78.4370	19.8250	311	365	12	31	Avg	2715.0656	1.3715	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.7457	
CotsimGIS	26Jul13	7:29:43-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2090.txt	78.7500	19.8250	310	365	12	31	Avg	2761.2951	1.3228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.9564	
CotsimGIS	26Jul13	7:29:54-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2091.txt	79.0620	19.8250	311	365	12	31	Avg	2813.8361	1.2198	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.7601	
CotsimGIS	26Jul13	7:30:06-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2092.txt	79.3750	19.8250	310	365	12	31	Avg	2826.3115	1.1836	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.8618	
CotsimGIS	26Jul13	7:30:17-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2093.txt	79.6870	19.8250	311	365	12	31	Avg	2851.1803	1.3043	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.6945	
CotsimGIS	26Jul13	7:30:28-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2094.txt	80.0000	19.8250	310	365	12	31	Avg	2850.0164	1.4315	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.9835	
CotsimGIS	26Jul13	7:30:39-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2095.txt	80.3120	19.8250	311	365	12	31	Avg	2765.9344	1.4597	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.7189	
CotsimGIS	26Jul13	7:30:52-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2114.txt	73.1250	19.5130	312	365	12	31	Avg	2997.6557	1.4311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0530	
CotsimGIS	26Jul13	7:31:04-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2115.txt	73.4370	19.5130	311	365	12	31	Avg	2687.8033	1.1902	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.9718	
CotsimGIS	26Jul13	7:31:14-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2116.txt	73.7500	19.5130	311	365	12	31	Avg	2408.2131	1.0993	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	2.6049	
CotsimGIS	26Jul13	7:31:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2117.txt	74.0620	19.5130	359	365	12	31	Avg	2303.0164	0.7723	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.5728	
CotsimGIS	26Jul13	7:31:34-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2118.txt	74.3750	19.5130	360	365	12	31	Avg	2336.3607	0.5008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.1947	
CotsimGIS	26Jul13	7:31:43-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2119.txt	74.6870	19.5130	360	365	12	31	Avg	2438.6885	0.7200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.8605	
CotsimGIS	26Jul13	7:31:53-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2120.txt	75.0000	19.5130	360	365	12	31	Avg	2546.5246	0.8469	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.5105	
CotsimGIS	26Jul13	7:32:03-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2121.txt	75.3120	19.5130	360	365	12	31	Avg	2589.0820	0.7777	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.3743	
CotsimGIS	26Jul13	7:32:13-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2122.txt	75.6250	19.5130	360	365	12	31	Avg	2586.7377	1.0018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4074	
CotsimGIS	26Jul13	7:32:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2123.txt	75.9370	19.5130	357	365	12	31	Avg	2654.7049	0.9215	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.3620	
CotsimGIS	26Jul13	7:32:34-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2124.txt	76.2500	19.5130	311	365	12	31	Avg	2663.4590	1.0674	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2840	
CotsimGIS	26Jul13	7:32:44-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2125.txt	76.5620	19.5130	311	365	12	31	Avg	2664.9344	1.1657	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2204	
CotsimGIS	26Jul13	7:32:54-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2126.txt	76.8750	19.5130	311	365	12	31	Avg	2679.9672	1.2190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2085	
CotsimGIS	26Jul13	7:33:05-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2127.txt	77.1870	19.5130	311	365	12	31	Avg	2684.3279	1.2531	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2271	
CotsimGIS	26Jul13	7:33:15-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2128.txt	77.5000	19.5130	311	365	12	31	Avg	2659.1311	1.1754	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2513	
CotsimGIS	26Jul13	7:33:26-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2129.txt	77.8120	19.5130	311	365	12	31	Avg	2669.1639	1.2257	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.3281	
CotsimGIS	26Jul13	7:33:36-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2130.txt	78.1250	19.5130	311	365	12	31	Avg	2677.5902	1.2985	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.5427	
CotsimGIS	26Jul13	7:33:46-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2136.txt	80.0000	19.5130	310	365	12	31	Avg	2884.9180	1.5370	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.2320	
CotsimGIS	26Jul13	7:33:57-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2137.txt	80.3120	19.5130	311	365	12	31	Avg	2813.4590	1.5113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.6432	
CotsimGIS	26Jul13	7:34:08-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2138.txt	80.6250	19.5130	311	365	12	31	Avg	2684.1639	1.4887	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.3374	
CotsimGIS	26Jul13	7:34:18-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2153.txt	72.8120	19.2010	314	365	12	31	Avg	3220.1803	1.9248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	7:34:29-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2154.txt	73.1250	19.2010	312	365	12	31	Avg	3066.0820	1.5307	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0083	
CotsimGIS	26Jul13	7:34:40-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2155.txt	73.4370	19.2010	311	365	12	31	Avg	2720.7213	1.2641	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.5391	
CotsimGIS	26Jul13	7:34:50-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2156.txt	73.7500	19.2010	311	365	12	31	Avg	2407.3770	1.1087	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	2.0169	
CotsimGIS	26Jul13	7:35:00-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2157.txt	74.0620	19.2010	360	365	12	31	Avg	2285.9508	0.9062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.2382	
CotsimGIS	26Jul13	7:35:10-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2158.txt	74.3750	19.2010	361	365	12	31	Avg	2337.2623	0.6421	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.9113	
CotsimGIS	26Jul13	7:35:20-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2159.txt	74.6870	19.2010	361	365	12	31	Avg	2467.0164	0.7795	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.6816	
CotsimGIS	26Jul13	7:35:30-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2160.txt	75.0000	19.2010	361	365	12	31	Avg	2547.4590	1.0305	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.6119	
CotsimGIS	26Jul13	7:35:40-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2161.txt	75.3120	19.2010	360	365	12	31	Avg	2557.7869	0.9708	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.5450	
CotsimGIS	26Jul13	7:35:50-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2162.txt	75.6250	19.2010	360	365	12	31	Avg	2581.6557	0.8879	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.5053	
CotsimGIS	26Jul13	7:36:00-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2163.txt	75.9370	19.2010	357	365	12	31	Avg	2623.4590	0.8838	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4834	
CotsimGIS	26Jul13	7:36:11-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2164.txt	76.2500	19.2010	311	365	12	31	Avg	2643.2295	0.9195	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4307	
CotsimGIS	26Jul13	7:36:21-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2165.txt	76.5620	19.2010	313	365	12	31	Avg	2671.6393	0.9779	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.3223	
CotsimGIS	26Jul13	7:36:31-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2166.txt	76.8750	19.2010	313	365	12	31	Avg	2709.0164	1.0254	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2521	
CotsimGIS	26Jul13	7:36:42-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2167.txt	77.1870	19.2010	313	365	12	31	Avg	2736.6230	1.2039	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2346	
CotsimGIS	26Jul13	7:36:52-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2168.txt	77.5000	19.2010	313	365	12	31	Avg	2694.5410	1.2707	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2319	
CotsimGIS	26Jul13	7:37:02-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2169.txt	77.8120	19.2010	312	365	12	31	Avg	2690.1803	1.2692	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2490	
CotsimGIS	26Jul13	7:37:13-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2176.txt	80.0000	19.2010	311	365	12	31	Avg	2940.4098	1.4293	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0576	
CotsimGIS	26Jul13	7:37:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2177.txt	80.3120	19.2010	309	365	12	31	Avg	2887.5574	1.4813	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4622	
CotsimGIS	26Jul13	7:37:35-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2192.txt	73.1250	18.8890	312	365	12	31	Avg	3015.4262	1.6511	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	7:37:45-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2193.txt	73.4370	18.8890	311	365	12	31	Avg	2667.4590	1.2187	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4909	
CotsimGIS	26Jul13	7:37:55-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2194.txt	73.7500	18.8890	357	365	12	31	Avg	2410.1148	1.0972	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.6847	
CotsimGIS	26Jul13	7:38:05-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2195.txt	74.0620	18.8890	360	365	12	31	Avg	2317.4754	0.7836	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.8602	
CotsimGIS	26Jul13	7:38:15-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2196.txt	74.3750	18.8890	360	365	12	31	Avg	2352.2295	0.5051	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.6702	
CotsimGIS	26Jul13	7:38:25-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2197.txt	74.6870	18.8890	360	365	12	31	Avg	2489.6066	0.9157	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4079	
CotsimGIS	26Jul13	7:38:35-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2198.txt	75.0000	18.8890	361	365	12	31	Avg	2531.5574	1.0352	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4091	
CotsimGIS	26Jul13	7:38:45-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2199.txt	75.3120	18.8890	361	365	12	31	Avg	2538.8852	1.0184	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4384	
CotsimGIS	26Jul13	7:38:56-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2200.txt	75.6250	18.8890	361	365	12	31	Avg	2565.9508	1.1197	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4437	
CotsimGIS	26Jul13	7:39:06-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2201.txt	75.9370	18.8890	357	365	12	31	Avg	2565.3443	1.1026	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4687	
CotsimGIS	26Jul13	7:39:16-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2202.txt	76.2500	18.8890	311	365	12	31	Avg	2593.9672	1.0834	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4713	
CotsimGIS	26Jul13	7:39:27-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2203.txt	76.5620	18.8890	312	365	12	31	Avg	2631.9016	1.1093	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4199	
CotsimGIS	26Jul13	7:39:37-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2204.txt	76.8750	18.8890	311	365	12	31	Avg	2670.0000	1.0644	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.3254	
CotsimGIS	26Jul13	7:39:48-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2205.txt	77.1870	18.8890	311	365	12	31	Avg	2714.5246	1.2049	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2713	
CotsimGIS	26Jul13	7:39:58-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2206.txt	77.5000	18.8890	311	365	12	31	Avg	2729.4590	1.3152	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2864	
CotsimGIS	26Jul13	7:40:09-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2207.txt	77.8120	18.8890	312	365	12	31	Avg	2724.7541	1.1952	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2701	
CotsimGIS	26Jul13	7:40:20-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2214.txt	80.0000	18.8890	312	365	12	31	Avg	2947.0656	1.4634	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.7380	
CotsimGIS	26Jul13	7:40:31-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2229.txt	73.1250	18.5770	312	365	12	31	Avg	2976.4098	1.6385	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	7:40:42-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2230.txt	73.4370	18.5770	312	365	12	31	Avg	2632.0656	1.1334	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.6590	
CotsimGIS	26Jul13	7:40:52-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2231.txt	73.7500	18.5770	358	365	12	31	Avg	2383.9344	1.0756	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	2.1561	
CotsimGIS	26Jul13	7:41:02-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2232.txt	74.0620	18.5770	359	365	12	31	Avg	2329.9016	0.6954	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.9838	
CotsimGIS	26Jul13	7:41:12-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2233.txt	74.3750	18.5770	359	365	12	31	Avg	2408.5902	0.4510	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.5927	
CotsimGIS	26Jul13	7:41:22-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2234.txt	74.6870	18.5770	311	365	12	31	Avg	2521.7213	0.8080	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.1820	
CotsimGIS	26Jul13	7:41:32-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2235.txt	75.0000	18.5770	360	365	12	31	Avg	2603.5246	1.0326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0727	
CotsimGIS	26Jul13	7:41:43-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2236.txt	75.3120	18.5770	361	365	12	31	Avg	2571.5574	1.0823	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.1564	
CotsimGIS	26Jul13	7:41:53-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2237.txt	75.6250	18.5770	360	365	12	31	Avg	2544.9672	1.0921	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.1601	
CotsimGIS	26Jul13	7:42:04-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2238.txt	75.9370	18.5770	311	365	12	31	Avg	2523.7377	1.1661	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2080	
CotsimGIS	26Jul13	7:42:14-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2239.txt	76.2500	18.5770	311	365	12	31	Avg	2520.2459	1.1659	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2718	
CotsimGIS	26Jul13	7:42:24-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2240.txt	76.5620	18.5770	311	365	12	31	Avg	2565.8033	1.1689	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.3650	
CotsimGIS	26Jul13	7:42:35-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2241.txt	76.8750	18.5770	311	365	12	31	Avg	2607.9016	1.2272	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4361	
CotsimGIS	26Jul13	7:42:45-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2242.txt	77.1870	18.5770	312	365	12	31	Avg	2629.8852	1.1941	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4484	
CotsimGIS	26Jul13	7:42:56-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2243.txt	77.5000	18.5770	312	365	12	31	Avg	2665.0656	1.2139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.5097	
CotsimGIS	26Jul13	7:43:06-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2265.txt	73.1250	18.2640	313	365	12	31	Avg	3024.8689	1.7316	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	7:43:17-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2266.txt	73.4370	18.2640	312	365	12	31	Avg	2643.5082	1.2166	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.4491	
CotsimGIS	26Jul13	7:43:27-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2267.txt	73.7500	18.2640	312	365	12	31	Avg	2370.9016	1.0852	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	2.4323	
CotsimGIS	26Jul13	7:43:38-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2268.txt	74.0620	18.2640	360	365	12	31	Avg	2317.1311	0.7326	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.2005	
CotsimGIS	26Jul13	7:43:48-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2269.txt	74.3750	18.2640	360	365	12	31	Avg	2388.8033	0.4613	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.7628	
CotsimGIS	26Jul13	7:43:58-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2270.txt	74.6870	18.2640	310	365	12	31	Avg	2536.5902	0.5246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2437	
CotsimGIS	26Jul13	7:44:08-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2271.txt	75.0000	18.2640	360	365	12	31	Avg	2625.1967	0.8610	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0420	
CotsimGIS	26Jul13	7:44:19-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2272.txt	75.3120	18.2640	357	365	12	31	Avg	2665.1803	1.0072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0678	
CotsimGIS	26Jul13	7:44:30-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2273.txt	75.6250	18.2640	312	365	12	31	Avg	2672.0000	1.0846	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0572	
CotsimGIS	26Jul13	7:44:40-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2274.txt	75.9370	18.2640	311	365	12	31	Avg	2596.4098	1.0807	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0245	
CotsimGIS	26Jul13	7:44:51-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2275.txt	76.2500	18.2640	311	365	12	31	Avg	2536.3607	1.1138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0192	
CotsimGIS	26Jul13	7:45:02-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2276.txt	76.5620	18.2640	311	365	12	31	Avg	2517.8852	1.1000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0549	
CotsimGIS	26Jul13	7:45:12-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2277.txt	76.8750	18.2640	311	365	12	31	Avg	2534.1475	1.2138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.2144	
CotsimGIS	26Jul13	7:45:23-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2300.txt	73.1250	17.9520	313	365	12	31	Avg	3110.6557	1.8787	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	
CotsimGIS	26Jul13	7:45:34-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2301.txt	73.4370	17.9520	312	365	12	31	Avg	2750.0328	1.3297	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.1656	
CotsimGIS	26Jul13	7:45:45-AM	C:\models\wx\CFSR_India_wx\CFSR_India_MH_grid_2302.txt	73.7500	17.9520	312	365	12	31	Avg	2396.4426	1.1398	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.9608	
